review_id,review_text,rating,category,verified_purchase,helpful_votes,review_date,sentiment
R01667,"Completely unsatisfied, want refund. Customer service was unhelpful.",2,Sports,False,0,2025-12-05,Negative
R01668,Very disappointed with the quality. The clothing quality is poor.,1,Clothing,False,1,2026-01-12,Negative
R01669,"It's okay, nothing special.",3,Sports,True,0,2025-07-10,Neutral
R01670,Excellent product! Highly recommended. The home & kitchen quality is excellent.,4,Home & Kitchen,True,0,2025-07-29,Positive
R01671,"Great purchase, very satisfied. Fast delivery!",4,Beauty,True,0,2025-12-12,Positive
R01672,"Terrible product, do not buy. Product arrived damaged.",2,Books,True,0,2025-07-20,Negative
R01673,Exceeded my expectations completely. Customer service was helpful.,5,Beauty,True,0,2025-05-31,Positive
R01674,Loved it! Will buy again. Fast delivery!,4,Sports,True,0,2025-05-31,Positive
R01675,"Wonderful experience, highly recommended. The sports quality is excellent.",5,Sports,True,0,2025-04-29,Positive
R01676,"Fantastic product, great value for money. Exactly as described.",4,Books,True,0,2025-02-16,Positive
R01677,"Amazing quality, worth every penny. Fast delivery!",4,Clothing,True,0,2025-02-03,Positive
R01678,"Cheap material, very poor quality. The beauty quality is poor.",1,Beauty,True,5,2025-12-01,Negative
R01679,Acceptable for the price.,3,Home & Kitchen,False,0,2025-11-13,Neutral
R01680,"Amazing quality, worth every penny. Customer service was helpful.",4,Beauty,False,0,2025-05-12,Positive
R01681,"Perfect product, fast delivery. Exactly as described.",5,Electronics,True,0,2025-04-17,Positive
R01682,"Fantastic product, great value for money. Customer service was helpful.",5,Electronics,True,1,2025-06-19,Positive
R01683,"Perfect product, fast delivery. The clothing quality is excellent.",5,Clothing,True,7,2025-02-14,Positive
R01684,"Waste of money, not as described. Customer service was unhelpful.",1,Books,True,2,2025-10-13,Negative
R01685,"Not as advertised, very disappointed. Product arrived damaged.",2,Books,False,1,2025-08-23,Negative
R01686,"Great purchase, very satisfied. Fast delivery!",4,Books,True,0,2026-01-30,Positive
R01687,Excellent product! Highly recommended. Customer service was helpful.,5,Sports,True,0,2025-10-31,Positive
R01688,Excellent product! Highly recommended. Exactly as described.,5,Home & Kitchen,True,1,2025-09-18,Positive
R01689,Excellent product! Highly recommended. Customer service was helpful.,4,Clothing,False,0,2025-08-19,Positive
R01690,"Wonderful experience, highly recommended. Great packaging.",5,Clothing,True,1,2025-07-28,Positive
R01691,"Wonderful experience, highly recommended. Great packaging.",4,Books,True,0,2025-08-31,Positive
R01692,"Amazing quality, worth every penny. Great packaging.",4,Sports,True,0,2025-02-04,Positive
R01693,"Perfect product, fast delivery. Exactly as described.",5,Clothing,True,1,2025-06-17,Positive
R01694,Exceeded my expectations completely. The clothing quality is excellent.,4,Clothing,True,0,2025-08-23,Positive
R01695,"Terrible product, do not buy. Customer service was unhelpful.",2,Electronics,True,2,2025-12-16,Negative
R01696,"Perfect product, fast delivery. Fast delivery!",4,Electronics,False,0,2025-05-02,Positive
R01697,"Great purchase, very satisfied. Customer service was helpful.",4,Electronics,True,0,2025-10-17,Positive
R01698,"Perfect product, fast delivery. Great packaging.",4,Sports,True,0,2026-01-08,Positive
R01699,Very disappointed with the quality. Customer service was unhelpful.,1,Home & Kitchen,True,1,2025-03-31,Negative
R01700,"Great purchase, very satisfied. The sports quality is excellent.",5,Sports,True,0,2025-08-31,Positive
R01701,"Fantastic product, great value for money. Exactly as described.",5,Clothing,True,0,2025-05-20,Positive
R01702,Loved it! Will buy again. Great packaging.,5,Books,False,1,2025-09-20,Positive
R01703,"Terrible product, do not buy. Product arrived damaged.",2,Books,True,1,2025-09-11,Negative
R01704,Best purchase I've made in months. Exactly as described.,4,Beauty,True,0,2025-10-14,Positive
R01705,Outstanding quality and service. Exactly as described.,4,Beauty,True,0,2025-03-13,Positive
R01706,"Great purchase, very satisfied. Exactly as described.",4,Electronics,True,0,2025-10-12,Positive
R01707,"Great purchase, very satisfied. Customer service was helpful.",4,Home & Kitchen,True,0,2025-02-11,Positive
R01708,Best purchase I've made in months. Great packaging.,4,Sports,False,0,2025-09-07,Positive
R01709,Outstanding quality and service. Great packaging.,4,Home & Kitchen,True,0,2025-02-04,Positive
R01710,"Horrible experience, never buying again. Product arrived damaged.",2,Books,True,0,2025-09-20,Negative
R01711,"Perfect product, fast delivery. Great packaging.",4,Books,True,0,2026-01-19,Positive
R01712,"Perfect product, fast delivery. Fast delivery!",5,Beauty,True,0,2025-12-26,Positive
R01713,Decent but could be better.,3,Electronics,True,0,2025-09-30,Neutral
R01714,"Great purchase, very satisfied. Fast delivery!",5,Books,True,0,2025-06-29,Positive
R01715,Acceptable for the price.,3,Books,True,0,2025-05-18,Neutral
R01716,"Great purchase, very satisfied. Exactly as described.",4,Electronics,True,0,2025-03-13,Positive
R01717,"Waste of money, not as described. Delivery was late.",2,Beauty,True,2,2026-01-16,Negative
R01718,Best purchase I've made in months. The sports quality is excellent.,4,Sports,False,0,2025-12-15,Positive
R01719,Outstanding quality and service. Customer service was helpful.,4,Books,True,0,2025-02-09,Positive
R01720,"Wonderful experience, highly recommended. The electronics quality is excellent.",5,Electronics,True,1,2025-12-19,Positive
R01721,"Amazing quality, worth every penny. Customer service was helpful.",4,Books,False,0,2025-05-22,Positive
R01722,Outstanding quality and service. The sports quality is excellent.,4,Sports,True,0,2025-03-12,Positive
R01723,Loved it! Will buy again. The books quality is excellent.,5,Books,True,1,2026-01-05,Positive
R01724,"Wonderful experience, highly recommended. Fast delivery!",4,Sports,True,0,2026-01-15,Positive
R01725,"Perfect product, fast delivery. Exactly as described.",4,Books,True,0,2025-04-09,Positive
R01726,Best purchase I've made in months. The sports quality is excellent.,4,Sports,False,0,2026-01-05,Positive
R01727,"Average product, does the job.",3,Home & Kitchen,False,0,2025-06-27,Neutral
R01728,"Poor quality, broke after one use. Delivery was late.",2,Beauty,True,3,2025-10-13,Negative
R01729,"Fantastic product, great value for money. Customer service was helpful.",4,Electronics,True,0,2025-02-14,Positive
R01730,"Average product, does the job.",3,Beauty,True,0,2025-09-22,Neutral
R01731,"Fantastic product, great value for money. The home & kitchen quality is excellent.",5,Home & Kitchen,True,0,2025-08-14,Positive
R01732,"Fantastic product, great value for money. Customer service was helpful.",4,Electronics,True,0,2025-12-12,Positive
R01733,"Cheap material, very poor quality. The clothing quality is poor.",2,Clothing,True,2,2025-03-09,Negative
R01734,Outstanding quality and service. Fast delivery!,5,Books,True,1,2025-07-05,Positive
R01735,Best purchase I've made in months. Great packaging.,4,Sports,True,0,2025-11-27,Positive
R01736,Exceeded my expectations completely. Fast delivery!,5,Clothing,True,4,2026-01-24,Positive
R01737,"Great purchase, very satisfied. Exactly as described.",4,Books,False,0,2025-02-10,Positive
R01738,"Not as advertised, very disappointed. The home & kitchen quality is poor.",1,Home & Kitchen,True,0,2026-01-25,Negative
R01739,"Wonderful experience, highly recommended. Fast delivery!",5,Home & Kitchen,True,5,2025-10-23,Positive
R01740,Best purchase I've made in months. The electronics quality is excellent.,5,Electronics,True,1,2026-01-28,Positive
R01741,"Wonderful experience, highly recommended. Exactly as described.",4,Home & Kitchen,True,0,2025-07-25,Positive
R01742,Excellent product! Highly recommended. The clothing quality is excellent.,4,Clothing,True,0,2025-03-29,Positive
R01743,"Fantastic product, great value for money. The books quality is excellent.",4,Books,True,0,2025-12-14,Positive
R01744,"Poor quality, broke after one use. Delivery was late.",2,Sports,True,1,2025-04-06,Negative
R01745,Very disappointed with the quality. Customer service was unhelpful.,1,Clothing,False,3,2025-12-04,Negative
R01746,Loved it! Will buy again. Fast delivery!,4,Clothing,True,0,2025-12-06,Positive
R01747,Excellent product! Highly recommended. Customer service was helpful.,5,Beauty,True,2,2025-05-25,Positive
R01748,"Bad quality, not worth the price. Delivery was late.",1,Beauty,True,0,2025-02-26,Negative
R01749,"Not as advertised, very disappointed. Delivery was late.",1,Books,True,0,2025-04-15,Negative
R01750,Outstanding quality and service. Exactly as described.,5,Beauty,True,0,2025-05-11,Positive
R01751,Excellent product! Highly recommended. The sports quality is excellent.,4,Sports,True,0,2025-06-12,Positive
R01752,Excellent product! Highly recommended. Great packaging.,5,Books,True,3,2026-01-23,Positive
R01753,Loved it! Will buy again. Customer service was helpful.,5,Sports,True,0,2026-01-10,Positive
R01754,Excellent product! Highly recommended. Great packaging.,5,Beauty,False,3,2025-07-08,Positive
R01755,"Fantastic product, great value for money. Fast delivery!",4,Electronics,True,0,2025-08-10,Positive
R01756,"Wonderful experience, highly recommended. The books quality is excellent.",5,Books,False,4,2025-02-23,Positive
R01757,"Horrible experience, never buying again. Not as shown in pictures.",2,Beauty,True,0,2025-05-01,Negative
R01758,"Bad quality, not worth the price. Not as shown in pictures.",1,Sports,True,1,2025-04-12,Negative
R01759,Acceptable for the price.,3,Home & Kitchen,True,0,2025-05-26,Neutral
R01760,Excellent product! Highly recommended. Customer service was helpful.,5,Beauty,False,0,2025-11-15,Positive
R01761,"Great purchase, very satisfied. Customer service was helpful.",4,Beauty,True,0,2025-08-14,Positive
R01762,Excellent product! Highly recommended. The clothing quality is excellent.,4,Clothing,True,0,2025-11-09,Positive
R01763,Excellent product! Highly recommended. Great packaging.,4,Clothing,True,0,2025-12-16,Positive
R01764,Outstanding quality and service. Customer service was helpful.,5,Home & Kitchen,True,1,2025-12-19,Positive
R01765,"Not as advertised, very disappointed. The sports quality is poor.",2,Sports,True,6,2025-08-05,Negative
R01766,Excellent product! Highly recommended. Exactly as described.,4,Home & Kitchen,True,0,2025-11-15,Positive
R01767,"Great purchase, very satisfied. Great packaging.",5,Home & Kitchen,True,0,2025-08-13,Positive
R01768,Acceptable for the price.,3,Books,True,0,2025-11-07,Neutral
R01769,Best purchase I've made in months. Exactly as described.,4,Books,True,0,2025-09-08,Positive
R01770,"Amazing quality, worth every penny. Customer service was helpful.",4,Beauty,False,0,2025-10-30,Positive
R01771,"Perfect product, fast delivery. Fast delivery!",4,Clothing,False,0,2026-01-24,Positive
R01772,"Perfect product, fast delivery. Exactly as described.",4,Books,True,0,2025-04-18,Positive
R01773,Best purchase I've made in months. The books quality is excellent.,4,Books,False,0,2025-10-10,Positive
R01774,Excellent product! Highly recommended. Great packaging.,5,Clothing,True,0,2025-09-08,Positive
R01775,"Average product, does the job.",3,Beauty,True,0,2025-12-01,Neutral
R01776,Decent but could be better.,3,Beauty,True,0,2025-07-03,Neutral
R01777,Not bad but not great either.,3,Clothing,True,0,2025-11-25,Neutral
R01778,"Wonderful experience, highly recommended. Fast delivery!",4,Sports,True,0,2025-05-03,Positive
R01779,Exceeded my expectations completely. Fast delivery!,4,Sports,True,0,2025-10-17,Positive
R01780,Loved it! Will buy again. Customer service was helpful.,4,Electronics,True,0,2025-12-02,Positive
R01781,Loved it! Will buy again. Exactly as described.,4,Clothing,True,0,2025-08-18,Positive
R01782,Best purchase I've made in months. Customer service was helpful.,5,Electronics,False,0,2025-07-23,Positive
R01783,Outstanding quality and service. Fast delivery!,5,Sports,True,0,2025-04-30,Positive
R01784,"It's okay, nothing special.",3,Home & Kitchen,True,0,2025-08-22,Neutral
R01785,Excellent product! Highly recommended. Exactly as described.,5,Beauty,False,6,2025-11-29,Positive
R01786,Exceeded my expectations completely. Fast delivery!,5,Clothing,True,5,2025-07-11,Positive
R01787,"Great purchase, very satisfied. The clothing quality is excellent.",4,Clothing,True,0,2025-08-13,Positive
R01788,"Perfect product, fast delivery. Exactly as described.",4,Clothing,True,0,2025-05-14,Positive
R01789,Exceeded my expectations completely. The sports quality is excellent.,4,Sports,True,0,2025-08-09,Positive
R01790,"Average product, does the job.",3,Sports,True,0,2025-05-25,Neutral
R01791,"Amazing quality, worth every penny. Customer service was helpful.",5,Home & Kitchen,True,4,2025-06-13,Positive
R01792,"Wonderful experience, highly recommended. Customer service was helpful.",4,Electronics,True,0,2025-03-22,Positive
R01793,"Great purchase, very satisfied. Customer service was helpful.",4,Home & Kitchen,True,0,2025-04-25,Positive
R01794,Best purchase I've made in months. Fast delivery!,4,Books,False,0,2025-04-24,Positive
R01795,Exceeded my expectations completely. Customer service was helpful.,4,Clothing,True,0,2025-05-01,Positive
R01796,"Worst purchase ever, total waste. Delivery was late.",1,Home & Kitchen,True,0,2025-11-03,Negative
R01797,Decent but could be better.,3,Home & Kitchen,True,0,2025-04-01,Neutral
R01798,"Great purchase, very satisfied. Exactly as described.",5,Clothing,True,2,2025-06-11,Positive
R01799,Exceeded my expectations completely. Customer service was helpful.,4,Electronics,True,0,2025-09-12,Positive
R01800,Not bad but not great either.,3,Beauty,True,0,2026-01-22,Neutral
R01801,"Amazing quality, worth every penny. The beauty quality is excellent.",4,Beauty,True,0,2025-09-26,Positive
R01802,"Average product, does the job.",3,Sports,True,0,2025-02-25,Neutral
R01803,"Fantastic product, great value for money. Exactly as described.",5,Books,True,0,2025-03-08,Positive
R01804,Best purchase I've made in months. Customer service was helpful.,5,Sports,False,3,2025-03-25,Positive
R01805,Loved it! Will buy again. Great packaging.,4,Books,True,0,2025-11-30,Positive
R01806,"Perfect product, fast delivery. Exactly as described.",4,Beauty,True,0,2025-07-01,Positive
